id,category,muscle_group,difficulty,demonstration_url,description,created_at,name_en,name_es,equipment,type,is_compound,movement_pattern,notes,slug,instructions
ed45d7f8-fa33-4ab2-a754-7b717795a188,legs,quadriceps,beginner,,"The goblet squat holds a dumbbell or kettlebell at chest height, acting as a counterbalance to maintain an upright torso. It is excellent for learning squat mechanics.",2026-04-24T22:58:47.864633+00:00,Goblet Squat,Sentadilla goblet,dumbbell,gym,True,squat,,goblet-squat,Hold a dumbbell or kettlebell vertically at your chest with both hands. Stand with feet shoulder-width apart and toes slightly out. Push your knees out and squat down until thighs are parallel or below parallel to the floor. Drive through your heels to stand. Repeat for desired reps.
9aa62f1d-8e73-464b-9679-ff24089e6bb7,legs,quadriceps,intermediate,,"The hack squat machine places the body at an angle on a platform, providing a guided squat path that emphasizes the quads with reduced lower back stress.",2026-04-24T22:58:47.864633+00:00,Hack Squat,Sentadilla hack,machine,gym,True,squat,,hack-squat,Load the hack squat machine and position yourself with your back flat against the pad and shoulders under the pads. Feet on the platform slightly wider than shoulder-width. Release the safety. Lower by bending your knees until thighs are parallel to the platform. Drive through your feet to press back up. Repeat for desired reps.
0c09c34e-6c50-4d75-b1e9-eed4eae8ed52,legs,quadriceps,beginner,,The leg extension is a quad isolation exercise performed on a machine. It targets the rectus femoris and other quadriceps muscles through knee extension without hip flexion.,2026-04-24T22:58:47.864633+00:00,Leg Extension,Extensión de piernas,machine,gym,True,knee_extension,,leg-extension,Sit on the leg extension machine and adjust the roller pad to just above your ankles. Grip the handles. Extend your legs by contracting your quadriceps until legs are nearly straight. Squeeze the quads at the top. Lower with control to the starting position. Repeat for desired reps.
53e3e067-5c87-4a21-96c0-02083c0a74f5,legs,quadriceps,beginner,,"The leg press is a compound leg exercise using a machine to press weight away from the body. It targets the quads, glutes, and hamstrings with reduced spinal loading compared to the squat.",2026-04-24T22:58:47.864633+00:00,Leg Press,Prensa de piernas,machine,gym,True,squat,,leg-press,Sit in the leg press machine with your back and head flat against the pad. Place feet hip-width apart on the platform. Release the safety handles. Lower the platform by bending your knees toward your chest. Press through your feet to extend your legs. Do not lock out knees at the top. Repeat for desired reps.
c5d52714-892a-464a-95a4-c2f1c74c699c,legs,quadriceps,advanced,,"The pistol squat is an advanced single-leg squat with one leg extended in front. It develops extreme unilateral quad and glute strength, balance, and mobility simultaneously.",2026-04-24T22:58:47.864633+00:00,Pistol Squat,Sentadilla a una pierna,bodyweight,calisthenics,True,single_leg_squat,,pistol-squat,"Stand on one leg with the other extended forward. Extend your arms forward for balance. Sit back and down on the standing leg, lowering all the way until your glute nearly touches your heel. Keep your extended leg parallel to the floor. Drive through your heel to stand back up. Repeat for desired reps then switch legs."
e96956f7-573f-48cf-861c-12608a5f580c,legs,quadriceps,beginner,,"The Smith machine squat uses a guided barbell on fixed vertical rails, providing additional stability. It allows focus on leg drive without balance demands of a free barbell.",2026-04-24T22:58:47.864633+00:00,Smith Machine Squat,Sentadilla en Smith,smith machine,gym,True,squat,,smith-machine-squat,Position yourself under the Smith machine bar with it resting on your upper back. Set your feet slightly in front of you. Unhook the bar by rotating it. Descend by bending your knees and pushing them out over your toes. Lower until thighs are parallel. Drive up to standing. Re-rack by rotating the bar back into the hooks. Repeat for desired reps.
b6aacd88-92b2-4cd8-92c2-28734ed802ab,shoulders,delts,intermediate,,"The Arnold press adds a rotation to the standard shoulder press, starting with palms facing you and rotating outward during the press. This recruits all three deltoid heads through the full range.",2026-04-24T22:58:47.864633+00:00,Arnold Press,Press Arnold,dumbbells,gym,True,vertical_push,,arnold-press,"Sit or stand holding dumbbells at shoulder height with palms facing you and elbows bent. Press the dumbbells up while simultaneously rotating your palms outward until they face away from you at the top. Lower in the reverse motion, rotating palms back toward you. Repeat for desired reps."
c5b4c226-1a55-4650-a68e-cff329959307,shoulders,delts,beginner,,The dumbbell shoulder press is the primary overhead pressing exercise for deltoid development. It allows more natural wrist rotation and greater range of motion than the barbell version.,2026-04-24T22:58:47.864633+00:00,Dumbbell Shoulder Press,Press de hombro con mancuernas,dumbbells,gym,True,vertical_push,,dumbbell-shoulder-press,"Sit or stand holding a dumbbell in each hand at shoulder height, palms facing forward. Press the dumbbells overhead until arms are nearly fully extended. Lower back to shoulder height. Repeat for desired reps."
6e2c3818-26c5-4326-b4e9-2116e7cac4e3,shoulders,delts,advanced,,The handstand push-up is an advanced bodyweight overhead pressing movement that develops the deltoids and triceps against full bodyweight. It requires significant shoulder strength and balance.,2026-04-24T22:58:47.864633+00:00,Handstand Push-Up,Flexión en pino,bodyweight,calisthenics,True,vertical_push,,handstand-push-up,Kick up into a handstand against a wall with hands shoulder-width apart. Lower your head toward the floor by bending your elbows. Stop just before your head touches. Press back up to the starting position. Maintain a tight core and straight body throughout. Repeat for desired reps.
8700daad-4844-4bf1-99f0-62ec3a4d665f,shoulders,delts,intermediate,,The landmine press is a one-arm pressing movement using a barbell anchored at one end. The angled pressing path is joint-friendly for shoulders while developing unilateral pressing strength.,2026-04-24T22:58:47.864633+00:00,Landmine Press,Press con landmine,landmine,gym,True,angled_push,,landmine-press,Anchor a barbell in a landmine attachment or corner. Stand perpendicular to the bar and hold the sleeve with one hand at shoulder height. Press the bar up and slightly forward at an angle. Extend fully at the top. Lower with control. Complete reps then switch sides.
69e7dee3-8a1a-4d06-804d-4adb34d4077b,shoulders,delts,intermediate,,"The overhead press (OHP) is the fundamental barbell shoulder pressing exercise. It develops the deltoids, triceps, and upper traps while requiring significant core stability for the standing version.",2026-04-24T22:58:47.864633+00:00,Overhead Press,Press militar,barbell,gym,True,vertical_push,,overhead-press,Stand with feet shoulder-width apart and grip the barbell at shoulder height with hands just outside shoulder-width. Brace your core. Press the bar straight overhead until arms are fully extended. Lower back to shoulder height. Repeat for desired reps.
cfb1100b-718d-4917-bfba-35c47d5dcfc6,shoulders,delts,beginner,,"The seated dumbbell shoulder press provides upper body stability from the bench, allowing focus on deltoid development. Sitting removes the need for lower body bracing compared to the standing version.",2026-04-24T22:58:47.864633+00:00,Seated Dumbbell Press,Press sentado con mancuernas,dumbbells,gym,True,vertical_push,,seated-dumbbell-press,"Sit on a bench with back support. Hold a dumbbell in each hand at shoulder height, palms facing forward. Press the dumbbells overhead until arms are nearly fully extended. Lower back to shoulder height. Repeat for desired reps."
dadb2b91-b0c7-47d2-90b9-27bd4aca61fd,shoulders,delts,beginner,,"The shoulder press machine provides a guided pressing motion for deltoid development with reduced stability demands, making it accessible for beginners or as an isolation finisher.",2026-04-24T22:58:47.864633+00:00,Shoulder Press Machine,Press de hombro en máquina,machine,gym,True,vertical_push,,shoulder-press-machine,Adjust the seat height so the handles are at shoulder level. Grip the handles and sit with your back flat against the pad. Press overhead until arms are nearly fully extended. Lower back to shoulder height. Repeat for desired reps.
d862c87e-7a37-44cd-9e42-bdc9cafddcbb,shoulders,front delts,beginner,,The front raise isolates the anterior (front) deltoid by raising weight directly in front of the body. It complements lateral raises and pressing for complete shoulder development.,2026-04-24T22:58:47.864633+00:00,Front Raise,Elevaciones frontales,dumbbells,gym,True,shoulder_flexion,,front-raise,"Stand with feet shoulder-width apart holding dumbbells or a plate in front of your thighs. Keeping elbows nearly straight, raise the weight directly in front of you to shoulder height. Lower with control. Repeat for desired reps."
2428e072-7176-409f-8b29-35b8d2ec509b,shoulders,rear delts,beginner,,The rear delt fly targets the posterior deltoid and upper back muscles by performing a horizontal abduction with dumbbells while bent forward. It is essential for shoulder balance and posture.,2026-04-24T22:58:47.864633+00:00,Rear Delt Fly,Pájaros,dumbbells,gym,True,horizontal_abduction,,rear-delt-fly,"Hinge forward at the hips until torso is nearly parallel to the floor. Hold a dumbbell in each hand with arms hanging straight down, palms facing each other. Raise both arms out to the sides by squeezing the rear delts and upper back. Pause at the top. Lower with control. Repeat for desired reps."
59b5df11-249b-4fd6-b49f-730e117e9346,shoulders,rear delts,beginner,,The reverse pec deck uses a machine to perform horizontal abduction targeting the rear delts and rhomboids. The chest-supported position and guided path provide excellent isolation.,2026-04-24T22:58:47.864633+00:00,Reverse Pec Deck,Pec deck invertido,machine,gym,True,horizontal_abduction,,reverse-pec-deck,Sit facing the pec deck machine. Grip the handles with arms extended forward. Pull the handles back and outward in a wide arc by squeezing your rear delts and shoulder blades together. Pause at the end range. Return with control to the starting position. Repeat for desired reps.
d0eddb7d-b90a-4722-bb70-60bc93714f87,shoulders,shoulders/core,advanced,,"The handstand hold is an isometric gymnastic skill that develops shoulder stability, upper body strength, and body awareness. It requires significant shoulder strength and balance practice.",2026-04-24T22:58:47.864633+00:00,Handstand Hold,Pino estático,bodyweight,calisthenics,True,isometric_balance,,handstand-hold,"Place hands shoulder-width apart on the floor near a wall. Kick up into a handstand and find balance with heels against the wall. Engage your core, squeeze your glutes, and point your toes. Keep arms fully locked and shoulders pressed up. Breathe steadily. Hold for desired duration."
aab06460-a794-445d-93a9-748deff61dae,shoulders,side delts,beginner,,"The cable lateral raise uses a low cable to provide constant tension throughout the lateral deltoid abduction, unlike dumbbells which lose tension at the bottom. It is highly effective for side delt isolation.",2026-04-24T22:58:47.864633+00:00,Cable Lateral Raise,Elevaciones laterales en polea,cable,gym,True,shoulder_abduction,,cable-lateral-raise,"Attach a single handle to a low cable pulley. Stand sideways to the machine and grip the handle with the far hand. With a slight bend in the elbow, raise your arm out to the side until it reaches shoulder height. Lower with control. Complete reps then switch sides."
b2c86c3a-e2cd-4e77-a642-c9cc7065cbce,shoulders,side delts,beginner,,The lateral raise isolates the medial (side) deltoid by abducting the arm against gravity with a dumbbell. It is the primary exercise for developing shoulder width.,2026-04-24T22:58:47.864633+00:00,Lateral Raise,Elevaciones laterales,dumbbells,gym,True,shoulder_abduction,,lateral-raise,"Stand with feet shoulder-width apart holding dumbbells at your sides. With a slight bend at the elbows, raise both arms out to the sides until they reach shoulder height. Pause briefly. Lower with control. Repeat for desired reps."
453f5e2b-02ad-4f8c-9338-52f8fcbe35eb,shoulders,traps,intermediate,,"The upright row pulls a barbell or dumbbells vertically up toward the chin, targeting the upper traps and medial deltoids simultaneously. It is a compound shoulder exercise.",2026-04-24T22:58:47.864633+00:00,Upright Row,Remo al mentón,barbell,gym,True,vertical_pull,,upright-row,"Stand holding a barbell with an overhand grip, hands shoulder-width apart. Pull the bar straight up toward your chin, leading with your elbows. Elbows should reach above shoulder height. Lower with control. Repeat for desired reps."
341e5ab1-b194-4e3f-bb91-f92fe97bc626,shoulders/chest,delts/triceps,intermediate,,"The pike push-up is a bodyweight shoulder pressing exercise performed in an inverted V position. You set your hips high with hands and feet on the floor, and lower your head toward the floor by bending at the elbows. It is the primary bodyweight progression toward handstand push-ups.",2026-05-13T00:00:00.000000+00:00,Pike Push-Up,Flexión en pica,bodyweight,home,False,vertical_push,stretching,pike-push-up,"Start in a push-up position. Walk your feet toward your hands, raising your hips high into an inverted V. Your body should form a sharp angle at the hips with head between your arms. Bend at the elbows to lower the top of your head toward the floor. Lower until your head nearly touches. Press back up to the pike position by extending your arms. Keep your hips high throughout. Aim for 8 to 12 reps per set."
d3a0becc-640f-4ca9-b5ea-7f57ec264d5b,chest,chest/triceps,advanced,,The archer push-up extends one arm wide while pressing with the other for unilateral chest and tricep loading. It is a key progression between standard push-ups and one-arm push-ups.,2026-05-13T00:00:00.000000+00:00,Archer Push-Up,Flexión arquero,bodyweight,home,True,horizontal_push,,archer-push-up,"Start in a wide push-up position with hands much wider than shoulders. Shift your weight to one side and bend that elbow to lower your chest toward that hand, while keeping the other arm nearly straight out to the side. Press back up through the bent arm. Repeat on the same side for all reps then switch. Aim for 6 to 10 reps per side."
709f0f42-9bd2-46d8-acb8-9bfe9e0482d9,chest/shoulders,chest/delts/triceps,advanced,,"The pseudo planche push-up positions the hands by the hips and leans the body forward, placing extreme load on the anterior deltoids and chest. It is a key skill in the planche progression.",2026-05-13T00:00:00.000000+00:00,Pseudo Planche Push-Up,Flexión pseudo plancha,bodyweight,home,True,horizontal_push,,pseudo-planche-push-up,"Get into a push-up position and rotate your hands so fingers point toward your feet, placing them beside your lower ribcage or hips. Lean your bodyweight forward so your shoulders are ahead of your hands. Lower your chest toward the floor. Press back up. Maintain a straight body throughout. Aim for 5 to 10 reps."
f2e822ec-09ec-46d6-85a1-7e166426840e,legs,quads/glutes/calves,intermediate,,The squat jump is a plyometric exercise that develops explosive lower body power by combining a squat with a maximal vertical jump. It trains fast-twitch muscle fibers in the quads and glutes.,2026-05-13T00:00:00.000000+00:00,Squat Jump,Sentadilla con salto,bodyweight,home,True,squat,,squat-jump,"Stand with feet shoulder-width apart and toes slightly out. Lower into a squat until thighs are parallel to the floor. Explosively jump as high as possible by extending your hips, knees, and ankles simultaneously. Land softly on the balls of your feet with knees slightly bent. Immediately descend into the next squat. Repeat for desired reps."
3c178f33-f594-40c2-89f5-57e656927ff4,legs/glutes,glutes/hamstrings,intermediate,,"The single-leg hip thrust is a unilateral glute exercise that provides intense isolation of one glute at a time, helping to identify and correct strength imbalances between sides.",2026-05-13T00:00:00.000000+00:00,Single-Leg Hip Thrust,Hip thrust a una pierna,bodyweight,home,False,hip_hinge,,single-leg-hip-thrust,Place your upper back against a bench with one foot flat on the floor and the other leg raised with knee bent at 90 degrees or extended. Drive through the planted heel to thrust your hips up until your body is parallel to the floor. Squeeze the working glute hard at the top. Lower your hips toward the floor. Complete all reps then switch legs.
b509d692-beb9-40eb-909d-e6e2c9ccbd1f,back/core,lower back/glutes,beginner,,The superman hold is a bodyweight lower back and glute exercise performed lying face down. Lifting the arms and legs simultaneously activates the entire posterior chain with minimal equipment.,2026-05-13T00:00:00.000000+00:00,Superman Hold,Superman,bodyweight,home,True,extension,,superman-hold,"Lie face down on a mat with arms extended overhead and legs straight. Simultaneously raise your arms, chest, and legs off the floor by squeezing your glutes and lower back. Hold the top position for 2-3 seconds. Lower back down with control. Repeat for desired reps."
1a0d8896-26dc-4efa-89eb-f7494a0b3e32,core,abs/obliques/shoulders,intermediate,,"The plank shoulder tap adds a unilateral stability challenge to the standard plank by alternately touching opposite shoulders, forcing the core to resist rotation.",2026-05-13T00:00:00.000000+00:00,Plank Shoulder Tap,Plancha con toque de hombro,bodyweight,home,False,anti_rotation,,plank-shoulder-tap,Start in a high plank position with hands under shoulders and body in a straight line. Keep your feet hip-width apart for a wider base. Lift one hand and tap the opposite shoulder while preventing your hips from rotating. Place the hand back down and repeat on the other side. Move slowly and with control. Repeat for desired reps per side.
f461ad5b-ab7e-4a8e-96f4-ab0b5e08d785,core,abs/obliques,beginner,,The bicycle crunch is a rotational ab exercise that targets both the rectus abdominis and the obliques simultaneously by combining a crunch with alternating knee drives and torso rotation.,2026-05-13T00:00:00.000000+00:00,Bicycle Crunch,Crunch bicicleta,bodyweight,home,False,rotation,,bicycle-crunch,Lie on your back with hands behind your head and knees bent at 90 degrees in the air. Lift your shoulders off the floor. Bring your right knee toward your chest while rotating your left shoulder toward it. Simultaneously extend your left leg. Switch sides in a continuous pedaling motion. Breathe steadily and avoid pulling on your neck.
41ace0b2-c4b2-44d7-aad3-b59e49a2eda1,core,lower abs/hip flexors,beginner,,The floor leg raise targets the lower abs and hip flexors by raising straight legs from the floor. The long lever arm makes it more demanding than knee raises.,2026-05-13T00:00:00.000000+00:00,Leg Raise,Elevación de piernas en suelo,bodyweight,home,False,spinal_flexion,,leg-raise,Lie flat on your back with hands under your glutes for support or at your sides. Keep legs straight and together. Raise your legs until they are perpendicular to the floor or as high as possible. Slowly lower them back toward the floor without touching. Repeat for desired reps.
c2ad2eb8-8b7e-4556-aae1-825ea2f57608,cardio,full body/cardio,beginner,,The jumping jack is a classic full-body cardio exercise that simultaneously abducts the arms and legs then returns them. It elevates heart rate quickly and improves cardiovascular endurance.,2026-05-13T00:00:00.000000+00:00,Jumping Jack,Salto tijera,bodyweight,home,True,cardio,,jumping-jack,Stand with feet together and arms at your sides. Jump and simultaneously spread your feet wider than shoulder-width while raising your arms above your head. Jump again to return to the starting position with feet together and arms at your sides. Repeat at a brisk pace for desired reps or time.
4161994c-bcb9-4900-ab27-46f4575850ee,cardio,hip flexors/quads/cardio,beginner,,"High knees are a running-in-place drill that elevates the heart rate and targets the hip flexors, quads, and core. The exaggerated knee lift develops running mechanics and cardiovascular fitness.",2026-05-13T00:00:00.000000+00:00,High Knees,Rodillas altas,bodyweight,home,True,cardio,,high-knees,Stand with feet hip-width apart. Drive one knee up toward your chest as high as possible while simultaneously hopping on the other foot. Pump your arms in opposition with your legs. Alternate legs at a fast pace. Keep your core engaged and maintain an upright posture. Perform for desired time or reps.
a25e5724-3d3a-4998-9d77-a969ce51f03d,cardio/legs,glutes/quads/calves,intermediate,,"The skater jump is a plyometric lateral movement that mimics a speed skater's stride. It develops lateral power, hip stability, and single-leg strength while elevating cardiovascular demand.",2026-05-13T00:00:00.000000+00:00,Skater Jump,Salto lateral patinador,bodyweight,home,True,lateral,,skater-jump,"Start in a slight squat on your right leg. Jump laterally to the left and land softly on your left foot, allowing your right leg to swing behind. Immediately push off the left foot and jump back to the right. Reach toward the landing foot with the opposite hand each time. Maintain a low athletic position throughout."
144d9984-2666-43ed-9db4-8fa2b62a20d8,full body/cardio,shoulders/core/quads,beginner,,"The bear crawl is a full-body movement where you crawl on all fours with knees hovering just above the floor. It develops core stability, shoulder strength, and cardiovascular conditioning simultaneously.",2026-05-13T00:00:00.000000+00:00,Bear Crawl,Gato caminando,bodyweight,home,True,locomotion,,bear-crawl,"Start on all fours with hands under shoulders and knees under hips. Lift your knees one inch off the floor. Move forward by simultaneously moving your right hand and left foot, then your left hand and right foot. Keep your hips low and core engaged. Avoid letting your hips rise or rotate. Crawl for desired distance or time."
4fdd20b7-a74e-4566-b571-a9bb861eb9bc,full body/mobility,hamstrings/core/shoulders,beginner,,The inchworm is a dynamic mobility and warm-up exercise that stretches the hamstrings while simultaneously engaging the shoulders and core. It prepares the body for training.,2026-05-13T00:00:00.000000+00:00,Inchworm,Oruga,bodyweight,home,True,mobility,,inchworm,Stand with feet hip-width apart. Hinge at the hips and place your hands on the floor. Walk your hands forward until you reach a plank position. Perform a push-up (optional). Walk your feet toward your hands by taking small steps until you feel a hamstring stretch. Return to standing. Repeat for desired reps.
ba1b5f53-0223-469f-a768-1f46a58fd02f,stretching,hamstrings/lower back,beginner,,The standing toe touch stretch targets the hamstrings and lower back through a forward bend. It improves posterior chain flexibility and is a common warm-up or cool-down movement.,2026-05-13T00:00:00.000000+00:00,Toe Touch Stretch,Estiramiento de isquiotibiales de pie,bodyweight,home,False,flexibility,,toe-touch-stretch,"Stand with feet hip-width apart and legs straight. Hinge at the hips and reach your hands toward the floor or your toes. Allow your upper body to hang and breathe into the stretch. For a deeper stretch, round your back slightly and relax your neck. Hold for 20-30 seconds. Slowly roll back up to standing."
f5ec3bd6-eadc-4115-8051-fd72ea7097a3,stretching,hip flexors/quads,beginner,,The hip flexor stretch targets the iliopsoas and rectus femoris by placing the hip in extension. It counteracts the tightness caused by prolonged sitting and improves posture.,2026-05-13T00:00:00.000000+00:00,Hip Flexor Stretch,Estiramiento de flexor de cadera,bodyweight,home,False,flexibility,,hip-flexor-stretch,"Kneel on one knee with the other foot forward in a lunge position. Keeping your back straight, shift your hips forward gently until you feel a stretch at the front of the back leg's hip. Squeeze the back glute to intensify the stretch. Hold 20-30 seconds. Switch sides."
f4311b77-afc1-4e95-9285-fe734ad67008,stretching,chest/front delts/biceps,beginner,,"The chest opener stretch counters the rounded posture from pressing exercises and desk work by stretching the pectorals, anterior deltoids, and biceps through shoulder retraction and extension.",2026-05-13T00:00:00.000000+00:00,Chest Opener Stretch,Apertura de pecho,bodyweight,home,False,flexibility,,chest-opener-stretch,Stand or sit tall. Clasp your hands behind your back with arms extended. Gently squeeze your shoulder blades together and lift your hands away from your body while opening your chest toward the ceiling. Hold 20-30 seconds. Release and repeat.
5aabaf00-6479-41cd-b776-9db436bdcc40,stretching,rear delts/rotator cuff,beginner,,The shoulder cross-body stretch targets the posterior deltoid and rotator cuff by pulling the arm across the body. It is essential after pressing and pulling exercises for shoulder recovery.,2026-05-13T00:00:00.000000+00:00,Shoulder Cross-Body Stretch,Estiramiento de hombro cruzado,bodyweight,home,False,flexibility,,shoulder-cross-body-stretch,Stand tall and bring one arm straight across your chest at shoulder height. Use your other arm to gently press it closer to your chest. Feel the stretch in the back of the shoulder and upper arm. Hold 20-30 seconds. Switch arms.
ec8879e3-2980-42d6-ac86-aa3ed6ed7cee,stretching,quads/hip flexors,beginner,,The standing quadriceps stretch targets the rectus femoris and hip flexors by bending the knee and pulling the foot toward the glutes while standing. Essential for leg day recovery.,2026-05-13T00:00:00.000000+00:00,Quadriceps Stretch Standing,Estiramiento de cuádriceps de pie,bodyweight,home,False,flexibility,,quadriceps-stretch-standing,"Stand on one leg and bend the other knee, bringing your foot behind you toward your glutes. Hold your ankle with the same-side hand. Keep your knees together and stand tall. Hold 20-30 seconds. Switch legs. Use a wall for balance if needed."
06f72a2c-641e-4847-8398-4197029d87d4,stretching,lats/lower back/glutes,beginner,,"Child's pose is a restful yoga position that gently stretches the lats, lower back, glutes, and hip flexors. It is used as a recovery position and cool-down stretch.",2026-05-13T00:00:00.000000+00:00,Child's Pose,Postura del niño,bodyweight,home,False,flexibility,,childs-pose,Kneel on the floor and sit your hips back onto your heels. Extend your arms forward on the floor and lower your forehead to the mat. Walk your hands forward to deepen the lat stretch. Breathe deeply into your lower back. Hold 30-60 seconds.
d49401d4-6cc9-4a98-a84f-585370b049dd,stretching,spine/lower back/abs,beginner,,The cat-cow stretch is a flowing spinal mobility exercise that alternates between spinal flexion (cat) and extension (cow). It mobilizes the entire spine and is ideal as a warm-up or cool-down.,2026-05-13T00:00:00.000000+00:00,Cat-Cow Stretch,Estiramiento gato-vaca,bodyweight,home,False,flexibility,,cat-cow-stretch,"Start in tabletop position on hands and knees. Inhale into Cow: drop your belly toward the floor, lift your chest and chin, let your tailbone rise. Exhale into Cat: round your spine upward, tuck your chin to your chest, tuck your tailbone under. Alternate slowly for 8-12 cycles, syncing breath with movement."
8f820835-5a31-4a3d-8ae9-2482660f9ee5,stretching,glutes/hip external rotators/hip flexors,beginner,,"The pigeon pose is a deep hip stretch that targets the piriformis, glutes, and hip external rotators. It is especially beneficial after leg workouts and for those with tight hips from sitting.",2026-05-13T00:00:00.000000+00:00,Pigeon Pose,Postura de la paloma,bodyweight,home,False,flexibility,,pigeon-pose,"From a push-up position, bring one knee forward and place it behind your wrist with the foot toward the opposite hip. Extend the back leg behind you. Lower your hips toward the floor. Walk your hands forward and lower your chest toward the floor for a deeper stretch. Hold 30-60 seconds. Switch sides."
470ac662-5245-4948-a877-4a2c9a8c8d7b,stretching,neck/traps,beginner,,The neck side stretch gently lengthens the sternocleidomastoid and upper trapezius muscles on one side of the neck. It relieves tension from overhead pressing and poor posture.,2026-05-13T00:00:00.000000+00:00,Neck Side Stretch,Estiramiento lateral de cuello,bodyweight,home,False,flexibility,,neck-side-stretch,"Sit or stand tall. Tilt your right ear toward your right shoulder while keeping your left shoulder pressed down. For a deeper stretch, place your right hand gently on your head for slight overpressure. Hold 20-30 seconds. Switch sides."
ef5398fd-5b5b-4b56-86ac-8f1a5baf4568,stretching,forearms/wrist flexors,beginner,,The wrist flexor stretch targets the forearm flexors that are stressed during pulling and gripping exercises. It helps prevent tendinitis and carpal tunnel symptoms.,2026-05-13T00:00:00.000000+00:00,Wrist Flexor Stretch,Estiramiento de flexores de muñeca,bodyweight,home,False,flexibility,,wrist-flexor-stretch,Extend one arm in front of you with palm facing up. Use your other hand to gently bend your wrist down so your fingers point toward the floor. Apply gentle pressure to deepen the stretch. Hold 20-30 seconds. Switch hands.
79697de7-0d84-456d-a2e4-1fc377e751fc,shoulders,rear delts,beginner,,"The band pull-apart is a foundational rear delt and upper back exercise that requires only a resistance band. It directly counteracts the forward shoulder posture caused by excessive pushing movements, making it essential for any home or calisthenics training program.",2026-06-06T00:00:00.000000+00:00,Band Pull-Apart,Apertura con banda,resistance band,home,false,horizontal_pull,Keep arms straight throughout. Squeeze shoulder blades together at the end of each rep. Start with a light band and focus on form.,band-pull-apart,"Hold a resistance band with both hands at shoulder height, arms extended in front of you. With straight arms, pull the band apart by moving both hands outward to your sides. Squeeze your shoulder blades together at the end range. Slowly return to start. Perform 3x15-20 reps."
86fde33d-ac1b-49cc-b755-8ba0e50e2961,shoulders,rear delts,beginner,,"The Prone Y-T-W is a floor-based rear delt and lower trapezius exercise performed lying face down. It targets the muscles most commonly weakened by desk posture and excessive pressing: posterior deltoids, lower trapezius, and rhomboids.",2026-06-06T00:00:00.000000+00:00,Prone Y-T-W,Y-T-W en prono,bodyweight,home,false,shoulder_stability,Move slowly and with control. Thumbs point up throughout. Keep the neck neutral — do not crane it upward. Each letter is a distinct position held for 2 seconds.,prone-y-t-w,"Lie face down on the floor with arms extended. For Y: raise arms at 45° angle above head, thumbs up. Hold 2 sec. For T: raise arms straight out to the sides. Hold 2 sec. For W: bend elbows to 90° and raise them like goal posts. Hold 2 sec. Lower between each letter. Perform 2-3 sets of 8-10 reps per letter."
69cb3bcf-cf55-4f0d-a596-4cb46c271c7f,shoulders,rear delts/upper back,beginner,,"The scapular rear delt row uses a towel anchored in a door to replicate a horizontal row with a rear delt emphasis. It fills the gap left by Face Pull for home environments, training the posterior deltoid and rhomboids with no equipment other than a towel.",2026-06-06T00:00:00.000000+00:00,Scapular Rear Delt Row,Remo escapular para deltoides posterior,towel,home,false,horizontal_pull,Elbows flare out — this is intentional and different from standard rows. The wide elbow position maximizes rear delt activation. Keep core tight.,scapular-rear-delt-row,"Anchor a towel in a door at chest height. Hold each end, lean back with arms extended. Pull yourself in by driving elbows out wide to the sides (not back). Squeeze shoulder blades at the top. Slowly return. Adjust foot position to control difficulty. Perform 3x12-15."
4cf809dc-c53b-44c3-9ae9-13f68ca1d641,shoulders,traps,beginner,,"The dumbbell shrug is the most direct upper trapezius exercise. Despite its simplicity, it is one of the most commonly omitted exercises in beginner programs, leading to trapezius weakness and the characteristic rounded-shoulder posture.",2026-06-06T00:00:00.000000+00:00,Dumbbell Shrug,Encogimiento con mancuernas,dumbbells,gym,false,scapular_elevation,Do not roll the shoulders — straight up and down only. Hold at the top for 1-2 seconds. Use a weight that allows full elevation without forward lean.,dumbbell-shrug,Stand holding dumbbells at your sides with a neutral grip. Keep arms straight. Elevate your shoulders straight up toward your ears as high as possible. Hold for 1-2 seconds at the top. Lower slowly back to start. Perform 3-4 sets of 12-15 reps.
8d507ffd-8c07-4dce-be63-30c13ead51e0,shoulders,traps,beginner,,"The barbell shrug allows heavier loading than dumbbell shrugs, making it the primary choice for upper trapezius hypertrophy. It is particularly important for users performing heavy overhead pressing and pull-up variations.",2026-06-06T00:00:00.000000+00:00,Barbell Shrug,Encogimiento con barra,barbell,gym,false,scapular_elevation,Use straps if grip fails before traps. No rolling motion — pure vertical shrug. Keep the bar close to your legs. A slight forward lean is acceptable with heavy weight.,barbell-shrug,"Stand with feet shoulder-width apart, holding a barbell with an overhand grip in front of your thighs. Keep arms straight. Shrug shoulders straight up toward your ears. Hold at the top for 1 second. Lower back to the starting position under control. Perform 4 sets of 10-12 reps."
